"k_H","DH1","DH2","Hill"
104,1.06155847327421,1.02112512354247,1.05820953189432
112,0.965591568960144,1.03552407203624,1.05945389089476
120,1.0404872573819,1.11491945761455,1.04341480658792
128,0.962228474935956,1.09951197794912,1.02559973087268
136,0.973928653940875,1.05074811549291,1.0169956626131
144,1.02647726093049,1.06576737736497,1.0142978039956
152,0.98755303417705,1.03410437655916,1.01822383686526
160,1.00893206176451,1.04277784678915,1.00926585889402
168,0.989653586736463,1.05462594436265,1.02412459564065
176,0.994671001211339,0.997626132800907,1.01846512176234
184,0.961497366807937,0.981766272215968,1.00830084036519
192,0.934628592258238,0.999830481677023,1.02400787688959
200,0.990338621870786,1.01194713737454,1.02413405816362
208,0.98202563614712,0.971338093257352,1.02732994296843
216,0.960202680434715,0.986966607955045,1.04688897232852
224,0.998765585387495,0.992356314621913,1.03741319461181
232,0.959116237305235,1.01010494665769,1.03397552958472
240,0.931746941634335,0.96933249526556,1.01311781419645
248,0.978315950138785,0.953998716077456,1.01214085845634
