"d","DH","oracle"
24,1.10552333998394,1.09404419753107
25,1.11601514211574,1.1033349684429
26,1.12357644791322,1.10676078800775
27,1.13660813093751,1.10410646109077
28,1.12461870860401,1.09801472111669
29,1.14463851805249,1.1183426430848
30,1.14745378753121,1.10866077303091
1,1.25140138872783,1.35670378964072
2,1.26715281154269,1.22460907155307
3,1.20576025933713,1.10682641277745
4,1.13911487802213,1.06169560372174
5,1.04147523121069,1.01898441544448
6,1.01762199841022,1.03073240520455
7,1.00268097907443,1.02276619899875
8,1.01180165656891,1.06483863344437
9,1.02430260016101,1.06817277283865
10,1.02755113686892,1.05269808861633
11,1.04803613872311,1.06243312024347
12,1.0545382282735,1.1264322896919
13,1.11243502781681,1.1207113451703
14,1.13746015378916,1.17084099403283
15,1.1805013786849,1.17522807341048
16,1.1691787501466,1.16699172175479
17,1.20715794781218,1.16334175788748
18,1.20192376098305,1.17330925889777
19,1.20645223999364,1.18586721475439
20,1.21554691217251,1.19532047238759
21,1.19870804773481,1.19110786904909
22,1.2247141625912,1.2100615521443
23,1.24420236089747,1.21329750400818
24,1.25789193627476,1.2198503371022
25,1.25373462763441,1.2125846077903
26,1.25181934680811,1.23194509331623
27,1.23985406473622,1.23591824276139
28,1.24984491917621,1.2681556177844
29,1.26045256140834,1.2758122751266
30,1.29121650578146,1.28071382363726
1,1.71729521000368,1.46250803055776
2,1.68503252831684,1.51932572747519
3,1.52983570928898,1.47406199196402
4,1.34521959191413,1.31970338803421
5,1.28087604457548,1.32134322468775
6,1.19487316446046,1.3445959885493
7,1.20478430756257,1.27331401522931
8,1.2067052851105,1.23181210922718
9,1.15199179825437,1.18980494915705
10,1.17018599547324,1.17000732847976
11,1.22070056042311,1.18853529401621
12,1.20995216021937,1.1891145394636
13,1.20296764625078,1.2034563476889
14,1.18309398191006,1.22781451670392
15,1.20074755592564,1.24024225510705
16,1.2096867045121,1.23183409029442
17,1.20149976970812,1.21733118044791
18,1.20858144083853,1.21420525659698
19,1.1879803346224,1.2018226029519
20,1.19197091419978,1.18340701236164
21,1.18395595046331,1.18649746558771
22,1.19995934900932,1.20345450962802
23,1.20281048084549,1.20586883122265
24,1.22349500827121,1.22705375283206
25,1.21801473710083,1.21542214563029
26,1.25774268259792,1.23922022740584
27,1.26329409789355,1.2401613945041
28,1.25383314721101,1.2284003961106
29,1.25652678271731,1.23571081840783
30,1.27568565605179,1.26103339546473
1,0.805892127958404,0.866144853636831
2,1.08239012504364,1.04362580988666
3,0.996709418252759,0.938075874050595
4,0.988944189179458,0.983711846740035
5,0.959730722662904,0.971877751575259
6,0.954865627630234,0.951662171625346
7,0.929820555645225,0.931609165309411
8,0.983490822193845,0.901267681773737
9,0.980364238590781,0.926034759487184
10,1.01944294926108,0.986048794782092
11,1.01805620691932,0.994996676463149
12,1.02073440943724,0.989693396443894
13,1.04387956411326,1.03040585237334
14,1.04717146573338,1.04952037015732
15,1.09601094064836,1.07159832990739
16,1.08085736595746,1.06497470194568
17,1.101100216707,1.06522137897568
18,1.08161572261499,1.09392882739962
19,1.09320375130015,1.09862249170753
20,1.09543153687198,1.10900425765451
21,1.1068243075488,1.11635723331796
22,1.12124484756775,1.13891331051036
23,1.11926361680518,1.1434013528852
24,1.12331756124105,1.14091243111677
